Date_,deaths ,obs,res_case,setting,staff_case,type
08/21/2020,1.0,46,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
08/21/2020,0.0,47,0.0,Hola Recuperative Care,2.0,Homeless Shelter
08/21/2020,0.0,48,1.0,Holliday's Helping Hands,1.0,Homeless Shelter
08/21/2020,0.0,49,9.0,Hope & Faith Foundation,2.0,Homeless Shelter
08/21/2020,0.0,50,2.0,Hope of The Valley - Genesis House,0.0,Homeless Shelter
08/21/2020,0.0,51,0.0,Hope of The Valley - The Landing,1.0,Homeless Service Provider
08/21/2020,0.0,52,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
08/21/2020,0.0,53,2.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
08/21/2020,0.0,54,1.0,Las Americas Hotel,0.0,Single Room Occupancy Housing
08/21/2020,0.0,55,3.0,Martin Luther King Junior Recuperative Care Center,5.0,Recuperative Care Center
08/21/2020,0.0,56,1.0,Ms. Hazel's House,0.0,Homeless Shelter
08/21/2020,0.0,57,1.0,New Directions For Veterans,0.0,Homeless Shelter
08/21/2020,0.0,58,0.0,New Hope Temporary Shelter,1.0,Homeless Shelter
08/21/2020,0.0,59,1.0,Outdoor Congregate Area - Pomona,0.0,Homeless Service Provider
08/21/2020,0.0,60,1.0,Pamela Park,0.0,Homeless Shelter
08/21/2020,0.0,61,4.0,Safe Landing For Families,0.0,Homeless Shelter
08/21/2020,0.0,62,7.0,Salvation Army - Bell Shelter,10.0,Homeless Shelter
08/21/2020,0.0,63,4.0,Salvation Army - Lily’s Place,1.0,Homeless Shelter
08/21/2020,0.0,64,0.0,Samoshel,1.0,Homeless Shelter
08/21/2020,0.0,65,1.0,Senator Hotel,0.0,Single Room Occupancy Housing
08/21/2020,0.0,66,0.0,Serenity - Recuperative Care,2.0,Recuperative Care Center
08/21/2020,0.0,67,0.0,South LA Women's Shelter,2.0,Homeless Shelter
08/21/2020,0.0,68,1.0,Sprung Structure - La Mission Parking Lot,0.0,Homeless Shelter
08/21/2020,0.0,69,1.0,Sustainable Futures Project Interim Housing Shelter,0.0,Homeless Shelter
08/21/2020,0.0,70,2.0,Testimonial Community Love Center,0.0,Homeless Shelter
08/21/2020,0.0,71,1.0,The Midnight Mission,1.0,Homeless Shelter
08/21/2020,0.0,72,1.0,The T-House,0.0,Homeless Shelter
08/21/2020,0.0,73,23.0,The Whole Child Interim Safe Families Shelter,4.0,Homeless Shelter
08/21/2020,0.0,74,1.0,"U.S. Veterans Initiative, Inglewood",0.0,Homeless Shelter
08/21/2020,0.0,75,1.0,Uncle Dave's Housing,0.0,Homeless Shelter
08/21/2020,3.0,76,100.0,Union Rescue Mission,7.0,Homeless Shelter
08/21/2020,0.0,77,1.0,Upward Bound House #2,0.0,Homeless Shelter
08/21/2020,0.0,78,2.0,Upward Bound House #3,0.0,Homeless Shelter
08/21/2020,0.0,79,2.0,Upward Bound House #4,0.0,Homeless Shelter
08/21/2020,0.0,80,3.0,Valerio House,0.0,Homeless Shelter
08/21/2020,1.0,81,7.0,Weingart Center AB109,2.0,Homeless Shelter
08/21/2020,0.0,82,0.0,Yosemite Recreation Center,1.0,Homeless Shelter
08/21/2020,5.0,Total,260.0,,74.0,
08/22/2020,0.0,1,0.0,109th Street Recreation Center Shelter,2.0,Homeless Shelter
08/22/2020,0.0,2,1.0,51st Street Family Shelter,0.0,Homeless Shelter
08/22/2020,0.0,3,0.0,A Bridge Home - Eubank,1.0,Homeless Shelter
08/22/2020,0.0,4,1.0,A Bridge Home - Hope St.,0.0,Homeless Shelter
08/22/2020,0.0,5,2.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
08/22/2020,0.0,6,1.0,Abundance Blessing Shelter,1.0,Homeless Shelter
08/22/2020,0.0,7,2.0,Abundant Blessings From Above,1.0,Homeless Shelter
08/22/2020,0.0,8,0.0,Ascencia Homeless Shelter,1.0,Homeless Shelter
08/22/2020,0.0,9,1.0,BCP TLP South Los Angeles,0.0,Homeless Shelter
08/22/2020,0.0,10,1.0,Ballington Plaza,0.0,Homeless Shelter
08/22/2020,0.0,11,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
08/22/2020,0.0,12,2.0,Benton House,0.0,Homeless Shelter
08/22/2020,0.0,13,1.0,Casa de Vida,0.0,Homeless Shelter
08/22/2020,0.0,14,5.0,Casa de Zulma,0.0,Homeless Shelter
08/22/2020,0.0,15,1.0,Central Recreation Center,4.0,Homeless Shelter
08/22/2020,0.0,16,0.0,Cheviot Hills Recreation Center,1.0,Homeless Shelter
08/22/2020,0.0,17,2.0,"Community Bridge Housing, Sylmar",1.0,Homeless Shelter
08/22/2020,0.0,18,4.0,Connections For Women,1.0,Homeless Shelter
08/22/2020,0.0,19,5.0,Covenant House,2.0,Homeless Shelter
08/22/2020,0.0,20,1.0,Crescent Hotel Apartments,0.0,Single Room Occupancy Housing
08/22/2020,0.0,21,0.0,Downtown Women's Center,1.0,Homeless Shelter
08/22/2020,0.0,22,1.0,Encampment - Boyle Heights #2,0.0,Homeless Encampment
08/22/2020,0.0,23,1.0,Encampment - Boyle Heights #3,0.0,Homeless Encampment
08/22/2020,0.0,24,4.0,Encampment - Central LA #5,0.0,Homeless Encampment
08/22/2020,0.0,25,1.0,Encampment - Central LA #8,0.0,Homeless Encampment
08/22/2020,0.0,26,1.0,Encampment - Central LA #9,0.0,Homeless Encampment
08/22/2020,0.0,27,1.0,Encampment - Compton #1,0.0,Homeless Encampment
08/22/2020,0.0,28,1.0,Encampment - El Monte #1,0.0,Homeless Encampment
08/22/2020,0.0,29,1.0,Encampment - Hollywood #8,0.0,Homeless Encampment
08/22/2020,0.0,30,1.0,Encampment - Lancaster,0.0,Homeless Encampment
08/22/2020,0.0,31,6.0,Encampment - MacArthur Park,0.0,Homeless Encampment
08/22/2020,0.0,32,1.0,Encampment - Mid City,0.0,Homeless Encampment
08/22/2020,0.0,33,1.0,Encampment - Nevin,0.0,Homeless Encampment
08/22/2020,0.0,34,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
08/22/2020,0.0,35,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
08/22/2020,0.0,36,5.0,Encampment - Safe Parking Spa 1,4.0,Homeless Encampment
08/22/2020,0.0,37,2.0,Encampment - West LA #1,0.0,Homeless Encampment
08/22/2020,0.0,38,1.0,Fair Opportunity For Change #2,0.0,Homeless Shelter
08/22/2020,0.0,39,2.0,Family Emergency Shelter,0.0,Homeless Shelter
08/22/2020,0.0,40,1.0,First To Serve - 91st Street,0.0,Homeless Shelter
08/22/2020,0.0,41,1.0,First To Serve - Coronado,0.0,Homeless Shelter
08/22/2020,0.0,42,2.0,Gardner Library,0.0,Homeless Shelter
08/22/2020,0.0,43,0.0,Granada Hills Recreation Center,1.0,Homeless Shelter
08/22/2020,0.0,44,1.0,Grupo Nueva Generacion,0.0,Homeless Shelter
08/22/2020,1.0,45,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
08/22/2020,0.0,46,0.0,Hola Recuperative Care,2.0,Homeless Shelter
08/22/2020,0.0,47,1.0,Holliday's Helping Hands,1.0,Homeless Shelter
08/22/2020,0.0,48,11.0,Hope & Faith Foundation,2.0,Homeless Shelter
08/22/2020,0.0,49,3.0,Hope of The Valley - Genesis House,0.0,Homeless Shelter
08/22/2020,0.0,50,0.0,Hope of The Valley - The Landing,1.0,Homeless Service Provider
08/22/2020,0.0,51,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
08/22/2020,0.0,52,2.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
08/22/2020,0.0,53,1.0,Las Americas Hotel,0.0,Single Room Occupancy Housing
08/22/2020,0.0,54,3.0,Martin Luther King Junior Recuperative Care Center,5.0,Recuperative Care Center
08/22/2020,0.0,55,1.0,Ms. Hazel's House,0.0,Homeless Shelter
08/22/2020,0.0,56,1.0,New Directions For Veterans,0.0,Homeless Shelter
08/22/2020,0.0,57,0.0,New Hope Temporary Shelter,1.0,Homeless Shelter
08/22/2020,0.0,58,1.0,Pamela Park,0.0,Homeless Shelter
08/22/2020,0.0,59,4.0,Safe Landing For Families,0.0,Homeless Shelter
08/22/2020,0.0,60,8.0,Salvation Army - Bell Shelter,10.0,Homeless Shelter
08/22/2020,0.0,61,4.0,Salvation Army - Lily’s Place,1.0,Homeless Shelter
08/22/2020,0.0,62,0.0,Samoshel,1.0,Homeless Shelter
08/22/2020,0.0,63,1.0,Senator Hotel,0.0,Single Room Occupancy Housing
08/22/2020,0.0,64,0.0,Serenity - Recuperative Care,2.0,Recuperative Care Center
08/22/2020,0.0,65,0.0,South LA Women's Shelter,2.0,Homeless Shelter
08/22/2020,0.0,66,1.0,Sprung Structure - La Mission Parking Lot,0.0,Homeless Shelter
08/22/2020,0.0,67,1.0,Sustainable Futures Project Interim Housing Shelter,0.0,Homeless Shelter
08/22/2020,0.0,68,2.0,Testimonial Community Love Center,0.0,Homeless Shelter
08/22/2020,0.0,69,1.0,The Midnight Mission,1.0,Homeless Shelter
08/22/2020,0.0,70,1.0,The T-House,0.0,Homeless Shelter
08/22/2020,0.0,71,23.0,The Whole Child Interim Safe Families Shelter,4.0,Homeless Shelter
08/22/2020,0.0,72,1.0,"U.S. Veterans Initiative, Inglewood",0.0,Homeless Shelter
08/22/2020,0.0,73,1.0,Uncle Dave's Housing,0.0,Homeless Shelter
08/22/2020,3.0,74,100.0,Union Rescue Mission,7.0,Homeless Shelter
08/22/2020,0.0,75,1.0,Upward Bound House #2,0.0,Homeless Shelter
08/22/2020,0.0,76,2.0,Upward Bound House #3,0.0,Homeless Shelter
08/22/2020,0.0,77,2.0,Upward Bound House #4,0.0,Homeless Shelter
08/22/2020,0.0,78,3.0,Valerio House,0.0,Homeless Shelter
08/22/2020,1.0,79,7.0,Weingart Center AB109,2.0,Homeless Shelter
08/22/2020,0.0,80,0.0,Yosemite Recreation Center,1.0,Homeless Shelter
08/22/2020,5.0,Total,260.0,,74.0,
08/23/2020,0.0,1,1.0,51st Street Family Shelter,0.0,Homeless Shelter
08/23/2020,0.0,2,0.0,A Bridge Home - Eubank,1.0,Homeless Shelter
08/23/2020,0.0,3,1.0,A Bridge Home - Hope St.,0.0,Homeless Shelter
08/23/2020,0.0,4,2.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
08/23/2020,0.0,5,1.0,Abundance Blessing Shelter,1.0,Homeless Shelter
08/23/2020,0.0,6,2.0,Abundant Blessings From Above,1.0,Homeless Shelter
08/23/2020,0.0,7,0.0,Ascencia Homeless Shelter,1.0,Homeless Shelter
08/23/2020,0.0,8,1.0,BCP TLP South Los Angeles,0.0,Homeless Shelter
08/23/2020,0.0,9,1.0,Ballington Plaza,0.0,Homeless Shelter
08/23/2020,0.0,10,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
08/23/2020,0.0,11,2.0,Benton House,0.0,Homeless Shelter
08/23/2020,0.0,12,1.0,Casa de Vida,0.0,Homeless Shelter
08/23/2020,0.0,13,5.0,Casa de Zulma,0.0,Homeless Shelter
08/23/2020,0.0,14,1.0,Central Recreation Center,4.0,Homeless Shelter
08/23/2020,0.0,15,0.0,Cheviot Hills Recreation Center,1.0,Homeless Shelter
08/23/2020,0.0,16,2.0,"Community Bridge Housing, Sylmar",1.0,Homeless Shelter
08/23/2020,0.0,17,5.0,Covenant House,2.0,Homeless Shelter
08/23/2020,0.0,18,1.0,Crescent Hotel Apartments,0.0,Single Room Occupancy Housing
08/23/2020,0.0,19,0.0,Downtown Women's Center,1.0,Homeless Shelter
08/23/2020,0.0,20,1.0,Encampment - Boyle Heights #3,0.0,Homeless Encampment
08/23/2020,0.0,21,4.0,Encampment - Central LA #5,0.0,Homeless Encampment
08/23/2020,0.0,22,1.0,Encampment - Central LA #9,0.0,Homeless Encampment
08/23/2020,0.0,23,1.0,Encampment - Compton #1,0.0,Homeless Encampment
08/23/2020,0.0,24,1.0,Encampment - El Monte #1,0.0,Homeless Encampment
08/23/2020,0.0,25,1.0,Encampment - Hollywood #8,0.0,Homeless Encampment
08/23/2020,0.0,26,6.0,Encampment - MacArthur Park,0.0,Homeless Encampment
08/23/2020,0.0,27,1.0,Encampment - Mid City,0.0,Homeless Encampment
08/23/2020,0.0,28,1.0,Encampment - Nevin,0.0,Homeless Encampment
08/23/2020,0.0,29,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
08/23/2020,0.0,30,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
08/23/2020,0.0,31,5.0,Encampment - Safe Parking Spa 1,4.0,Homeless Encampment
08/23/2020,0.0,32,2.0,Encampment - West LA #1,0.0,Homeless Encampment
08/23/2020,0.0,33,1.0,Fair Opportunity For Change #2,0.0,Homeless Shelter
08/23/2020,0.0,34,2.0,Family Emergency Shelter,0.0,Homeless Shelter
08/23/2020,0.0,35,1.0,First To Serve - 91st Street,0.0,Homeless Shelter
08/23/2020,0.0,36,1.0,First To Serve - Coronado,0.0,Homeless Shelter
08/23/2020,0.0,37,2.0,Gardner Library,0.0,Homeless Shelter
08/23/2020,0.0,38,0.0,Granada Hills Recreation Center,1.0,Homeless Shelter
08/23/2020,0.0,39,1.0,Grupo Nueva Generacion,0.0,Homeless Shelter
08/23/2020,1.0,40,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
08/23/2020,0.0,41,0.0,Hola Recuperative Care,2.0,Homeless Shelter
08/23/2020,0.0,42,1.0,Holliday's Helping Hands,1.0,Homeless Shelter
08/23/2020,0.0,43,11.0,Hope & Faith Foundation,2.0,Homeless Shelter
08/23/2020,0.0,44,3.0,Hope of The Valley - Genesis House,0.0,Homeless Shelter
08/23/2020,0.0,45,0.0,Hope of The Valley - The Landing,1.0,Homeless Service Provider
08/23/2020,0.0,46,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
08/23/2020,0.0,47,2.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
08/23/2020,0.0,48,1.0,Las Americas Hotel,0.0,Single Room Occupancy Housing
08/23/2020,0.0,49,3.0,Martin Luther King Junior Recuperative Care Center,5.0,Recuperative Care Center
08/23/2020,0.0,50,1.0,Ms. Hazel's House,0.0,Homeless Shelter
08/23/2020,0.0,51,1.0,New Directions For Veterans,1.0,Homeless Shelter
08/23/2020,0.0,52,0.0,New Hope Temporary Shelter,1.0,Homeless Shelter
08/23/2020,0.0,53,1.0,Pamela Park,0.0,Homeless Shelter
08/23/2020,0.0,54,4.0,Safe Landing For Families,0.0,Homeless Shelter
08/23/2020,0.0,55,8.0,Salvation Army - Bell Shelter,10.0,Homeless Shelter
08/23/2020,0.0,56,4.0,Salvation Army - Lily’s Place,1.0,Homeless Shelter
08/23/2020,0.0,57,0.0,Samoshel,1.0,Homeless Shelter
08/23/2020,0.0,58,1.0,Senator Hotel,0.0,Single Room Occupancy Housing
08/23/2020,0.0,59,0.0,Serenity - Recuperative Care,2.0,Recuperative Care Center
08/23/2020,0.0,60,0.0,South LA Women's Shelter,2.0,Homeless Shelter
08/23/2020,0.0,61,1.0,Sprung Structure - La Mission Parking Lot,0.0,Homeless Shelter
08/23/2020,0.0,62,1.0,Sustainable Futures Project Interim Housing Shelter,0.0,Homeless Shelter
08/23/2020,0.0,63,2.0,Testimonial Community Love Center,0.0,Homeless Shelter
08/23/2020,0.0,64,1.0,The Midnight Mission,1.0,Homeless Shelter
08/23/2020,0.0,65,1.0,The T-House,0.0,Homeless Shelter
08/23/2020,0.0,66,23.0,The Whole Child Interim Safe Families Shelter,4.0,Homeless Shelter
08/23/2020,0.0,67,1.0,"U.S. Veterans Initiative, Inglewood",0.0,Homeless Shelter
08/23/2020,0.0,68,1.0,Uncle Dave's Housing,0.0,Homeless Shelter
08/23/2020,3.0,69,100.0,Union Rescue Mission,7.0,Homeless Shelter
08/23/2020,0.0,70,2.0,Upward Bound House #3,0.0,Homeless Shelter
08/23/2020,0.0,71,2.0,Upward Bound House #4,0.0,Homeless Shelter
08/23/2020,0.0,72,3.0,Valerio House,0.0,Homeless Shelter
08/23/2020,1.0,73,7.0,Weingart Center AB109,2.0,Homeless Shelter
08/23/2020,0.0,74,0.0,Yosemite Recreation Center,1.0,Homeless Shelter
08/23/2020,5.0,Total,252.0,,72.0,
08/24/2020,0.0,1,1.0,51st Street Family Shelter,0.0,Homeless Shelter
08/24/2020,0.0,2,0.0,A Bridge Home - Eubank,1.0,Homeless Shelter
08/24/2020,0.0,3,1.0,A Bridge Home - Hope St.,0.0,Homeless Shelter
08/24/2020,0.0,4,2.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
08/24/2020,0.0,5,1.0,Abundance Blessing Shelter,1.0,Homeless Shelter
08/24/2020,0.0,6,2.0,Abundant Blessings From Above,1.0,Homeless Shelter
08/24/2020,0.0,7,0.0,Ascencia Homeless Shelter,1.0,Homeless Shelter
08/24/2020,0.0,8,1.0,BCP TLP South Los Angeles,0.0,Homeless Shelter
08/24/2020,0.0,9,1.0,Ballington Plaza,0.0,Homeless Shelter
08/24/2020,0.0,10,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
08/24/2020,0.0,11,2.0,Benton House,0.0,Homeless Shelter
08/24/2020,0.0,12,1.0,Casa de Vida,0.0,Homeless Shelter
